ID,Tree Canopy Percentage,Grass/Shrubs Percentage,Bare Soil Percentage,Water Percentage,Buildings Percentage,Roads Percentage,Other Impervious Percentage,Railroads Percentage,accidents,injury,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,person_number,car_number,bus_number,truck_number,motorcycle_number,traffic light,fire hydrant,bicycle_number,bench_number,dining table,stop sign,dog
2663,3.135595569,0.436063968,0,0.515516302,0,35.2056984,10.67987177,0,0,0,0.153754,0.315035,0.092125,0.28834,0.001426,0,0,0,0,0.126617,0,0.016961,0,0,0,0.003566,0,0,0,0,0,0,0,0,0,0,0,0.002176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,0.443454883,0.075756876,0,0.372317329,0,35.75539768,13.78128436,0,0,0,0.153754,0.315035,0.092125,0.28834,0.001426,0,0,0,0,0.126617,0,0.016961,0,0,0,0.003566,0,0,0,0,0,0,0,0,0,0,0,0.002176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,2.160918691,1.226891843,0,0.194011511,0,42.64188247,20.29822341,0,0,0,0.153754,0.315035,0.092125,0.28834,0.001426,0,0,0,0,0.126617,0,0.016961,0,0,0,0.003566,0,0,0,0,0,0,0,0,0,0,0,0.002176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,1.688824013,0.004619322,0,0,5.265102872,61.20693637,9.924150738,0,5,0,0.471711,0.036957,0.006617,0.420242,0.013254,0,0.009891,0.024875,0,0,0,0,0,0,0,0,0.016453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,2,0,6,1,0,1,0,0,0
2659,0,0,0,0,0,69.77023494,8.308312007,0,5,2,0.333504,0.063953,0,0.423938,0.007203,0.002535,0.007344,0,0,0.00241,0,0,0,0,0,0,0.008758,0,0,0,0,0,0,0,0,0,0,0.145523,0,0,0,0,0,0,0,9,2,1,3,0,5,1,1,0,0,0,0
2658,1.644478525,0.305799096,0,0,0,52.53369795,23.59272364,0,0,0,0.123967,0.084973,0,0.116219,0,0,0.003844,0.023287,0,0.213981,0,0,0,0,0,0.120873,0,0,0,0,0,0,0.127137,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2,0.5,0,0,0,0,0.5,0,0,0
2657,0.311342282,0.067442097,0,0,0,55.09187831,22.61527517,0,0,0,0.247934,0.169945,0,0.169488,0,0,0.000137,0.046574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,1,0,0,0
2656,8.071802736,0.388946887,0,0,9.598026626,41.14891769,18.87454846,0,0,0,0.551023,0.060809,0.018168,0.356699,0.000242,0,0.003637,0,0,0.001922,0,0,0,0.003246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004254,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,3,0,1,0
2655,3.277870677,0.038802302,0,0,13.29717944,45.11044798,16.36256132,0,0,0,0.228483,0.049231,0.009772,0.099028,0.030133,0.010885,0.043547,0,0,0.152928,2.60E-05,0,8.00E-06,0,0,0,0,0.010483,0,0,0,0,0.170205,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.5,0,0,0,0,0,0,1,0,0,0
2654,11.39124731,0.528450402,0,0,8.611339511,41.20157796,16.3450079,0,0,0,0.551023,0.060809,0.018168,0.356699,0.000242,0,0.003637,0,0,0.001922,0,0,0,0.003246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004254,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,3,0,1,0
2653,24.62375625,10.87203555,0,0,0,29.01026413,13.54939441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,3.772681219,7.991157778,0,0,0,45.62494243,20.46053238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,17.25983237,2.361610021,0,0,0,54.04255319,4.186239293,0,0,0,0.01466,0.405641,0.063237,0.248512,0.003266,0,0.010233,0,2.00E-06,0.000893,0.14975,0,0,0,0,0.026635,0,0.002069,0,0,0.00333,0,0,0,0,0,0,0.07009,0.000524,0,0,0,0,0,0,2,19.5,0,1.5,0,1,0,0,1,0,0,0
2650,4.032667843,3.737031254,0,0,0,60.46876877,9.846546133,0,0,0,0.133102,0.314254,0.02027,0.303531,0.011203,0,0.006246,0.034363,0.000855,0.027328,0.070258,0.016855,0,0,0,0.004188,0,0.001176,0,0,0,0,0,0,0,0,0,0.056055,0.000316,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2649,0.768168002,0,0,0,0,56.22179239,20.85935341,0,11,0,0.04944,0.113966,0.020959,0.30209,0.016979,0.000549,0.044942,0.019897,0.000219,0.156732,0.031173,0.003137,0,0.001595,0,0.00038,0,0,0,0,0,0,0.210155,0,0,0,0.000332,0,0,0,0,0,0,0,0,1.666667,5.666667,0,1,0.333333,1.333333,0,0.333333,0.333333,0,0,0
2648,0,0,0,0,3.326835487,63.01678662,11.73307711,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,0,0,0,0,0,71.87202631,6.213911549,0,0,0,0.055061,0.384193,0.045482,0.20025,0.043581,0,0.039724,0.011454,0.001306,0.032169,0.069462,0.013143,0,0,0.000151,0.03843,0,0.000392,0,0,0,0,0,0,0,0,0,0.06191,0.000105,0,0,0,0,0,0,0.666667,8.666667,0,0.666667,0,0,0,0,0,0,0,0
2646,0,0,0,0,0,57.38860506,20.70102826,0,0,0,0.029664,0.072664,0.012575,0.279384,0.010188,0.00033,0.031699,0.011938,0.000131,0.234594,0.018704,0.001882,0,0.00147,0,0.000228,0,0,0,0,0,0,0.272197,0,0.000358,0,0.000199,0,0,0,0,0,0,0,0,1.4,5.4,0,2.4,0.2,0.8,0,0.2,0.6,0,0,0
2645,0.028639795,0,0,0,0,68.66714092,9.38184237,0,0,0,0.055061,0.384193,0.045482,0.20025,0.043581,0,0.039724,0.011454,0.001306,0.032169,0.069462,0.013143,0,0,0.000151,0.03843,0,0.000392,0,0,0,0,0,0,0,0,0,0.06191,0.000105,0,0,0,0,0,0,0.666667,8.666667,0,0.666667,0,0,0,0,0,0,0,0
2644,6.130606982,1.45988763,0,0,0,67.95523625,2.307267201,0,0,0,0.01466,0.405641,0.063237,0.248512,0.003266,0,0.010233,0,2.00E-06,0.000893,0.14975,0,0,0,0,0.026635,0,0.002069,0,0,0.00333,0,0,0,0,0,0,0.07009,0.000524,0,0,0,0,0,0,2,19.5,0,1.5,0,1,0,0,1,0,0,0
2643,15.57727663,5.229072163,0,0,0,48.62205634,8.649217949,0,0,0,0.013264,0.366092,0.08843,0.318838,0.008549,0,0.036551,0,0.001522,0.030522,0.017578,0.002199,0,0.013967,0,0.001012,0,0.022385,0,0,0.002868,0,0,0,0,0,0,0.075618,0,0,0,0,0,0,0,2,22,0,2,0,0.5,0,0,0.5,0,0,0
2642,23.83569997,1.393187424,0,0,2.551713306,29.61447141,20.6871703,0,0,0,0.159441,0.207938,0.126469,0.357617,0.016812,0,0.031777,0,0,0.075121,0.024742,0,0,0,0,0,0,8.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2641,15.89231437,8.635359984,0,0,0,47.17713251,6.387598045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,8.301844957,3.196570616,0,0,0,49.14588742,17.42500531,0,0,0,0.00734,0.268676,0.259484,0.285074,0.000676,0,0.049207,0,0.000516,0.006492,0.016621,0.001074,0,0,0,0,0,0.019992,0,0,0.001293,0,0,0,0,0,0,0.008641,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2639,0.028639795,0,0,0,0,69.82474293,8.236250589,0,0,0,0.01466,0.405641,0.063237,0.248512,0.003266,0,0.010233,0,2.00E-06,0.000893,0.14975,0,0,0,0,0.026635,0,0.002069,0,0,0.00333,0,0,0,0,0,0,0.07009,0.000524,0,0,0,0,0,0,2,19.5,0,1.5,0,1,0,0,1,0,0,0
2638,0,0.522243714,0,0,0,74.80703693,2.520954223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,4.044395321,3.441097909,0,0,0,60.96803905,9.393018329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,21.61750169,3.810016537,0,0,0,43.80595153,8.848772646,0,0,0,0.018203,0.369566,0.038844,0.349918,0,0,0.038777,0,0.001438,0.004988,0.035094,0.004398,0,0.019504,0,0.002023,0,0.042883,0,0,0.003219,0,0,0,0,0,0,0.071145,0,0,0,0,0,0,0,2,23,0,1,0,0,0,0,1,0,0,0
2635,23.07727733,0.534217555,0,0,0.109606705,32.27687206,21.85594547,0,0,0,0.125832,0.20037,0.150359,0.318024,0.017754,0,0.017858,0,0,0.04733,0.012371,0.025647,0,0,0,0.044803,0,0.010846,0,0,0,0,8.00E-06,0,0,0,0,0.028801,0,0,0,0,0,0,0,0.5,10,0,0,0,0,0,0,0,0,0,0
2634,14.68574754,7.976644709,0,0.156133073,0,45.15941279,9.914912094,0,0,0,0.208176,0.210734,0.047965,0.280676,0.000402,0,0,0,0,0.031531,0,0.048914,0,0,0,0.003707,0,0,0,0,0.093402,0,0,0,0,0,0,0.074469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2633,1.682356963,2.16923347,0,1.702681978,0,47.98551381,18.77384725,0,0,0,0.016438,0.303057,0.213143,0.282598,0.001299,0,0.043102,0,0.000258,0.012365,0.008311,0.000619,0,0,0,0.000848,0,0.038994,0,0,0.016565,0,0,0,0,0,0,0.01351,0.006432,0,0,0,0,0,0,0.5,18.5,0,0,0,0,0,0,0,0,0,0
2632,3.607690247,0.057279589,0,0,2.345691559,62.36915771,9.707966482,0,15,2,0.121489,0.279125,0.120463,0.337416,0.060825,0.004516,0.01967,0,0.000225,0,0.000647,0.000365,0,0.021711,8.60E-05,0,0.002621,0.001307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,3,1,3.5,0,0.5,0.5,0,0,0
2631,1.878216203,0.00646705,0,0,0,71.66877616,4.510305707,0,15,2,0.149843,0.263775,0.110962,0.33676,0.044307,0.005345,0.049287,0,0.000298,1.00E-05,0.000431,0.000243,0,0.014479,5.70E-05,0,0.001919,0.000871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15.333333,0.333333,3.333333,0.666667,2.333333,0.333333,1.333333,0.333333,0,0.333333,0
2630,5.082177733,0.199554697,0,0,4.0234292,57.50778356,11.26929722,0,19,0,0.212238,0.205352,0.114254,0.334059,0.022316,0.001418,0.075016,0,9.00E-05,0,0.003758,0,0,6.20E-05,0,0.002418,0.019594,0.004281,0,0,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,4,0,3,0,0,0,0,0,0
2630,5.082177733,0.199554697,0,0,4.0234292,57.50778356,11.26929722,0,19,0,0.212238,0.205352,0.114254,0.334059,0.022316,0.001418,0.075016,0,9.00E-05,0,0.003758,0,0,6.20E-05,0,0.002418,0.019594,0.004281,0,0,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,4,0,3,0,0,0,0,0,0
2629,2.730942988,0,0,0,1.735941094,63.55724725,10.03870992,0,19,0,0.31277,0.167602,0.060781,0.345754,0.065414,0.00175,0.043289,0,4.70E-05,0,0,0,0,0,0.00234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,0,2,3,6,0,4,1,0,0,0
2629,2.730942988,0,0,0,1.735941094,63.55724725,10.03870992,0,19,0,0.31277,0.167602,0.060781,0.345754,0.065414,0.00175,0.043289,0,4.70E-05,0,0,0,0,0,0.00234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,0,2,3,6,0,4,1,0,0,0
2628,27.60137101,0,0,0,18.4098447,23.0809028,8.992895483,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,6.130763759,0.004619322,0,0,15.03496827,42.15223437,14.74302713,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,0,0.653955973,0,0,8.409321175,58.35958368,10.42461085,0,6,0,0.342423,0.043978,0.001857,0.289746,0.019273,0.004445,0.042021,0.007354,0.000217,0.082891,0,0,0,0.000327,0,0,0.046848,0.001973,0,0,0,0.001467,0.115119,0,3.00E-05,0,0,0,0,0,0,0,0,0,0,7,5,0,1.666667,0,1.666667,0,1.666667,0.333333,0,0,0
2625,0,0,0,0,9.741225598,54.1827958,14.16006874,0,0,0,0.106574,0.092324,0,0.241941,0.03027,0,0,0,0.000145,0.183848,0,0,0,0,0,0,0.00023,0,0,0,0,0,0.188398,0,0,0,0,0.026238,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
2624,0,0,0,0,2.271782411,61.73908223,14.07969254,0,0,0,0.67577,0.01025,0,0.066957,0.036137,0,0.173758,0,0,0.035934,0,0,0,0.000797,0,0,0,0,0,0,0.000398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0,0,0
2623,0,0,0,0,0,57.71934849,20.3684371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,0.278161555,1.528046422,0,0,0,67.49838814,8.544717694,0,5,2,0.333504,0.063953,0,0.423938,0.007203,0.002535,0.007344,0,0,0.00241,0,0,0,0,0,0,0.008758,0,0,0,0,0,0,0,0,0,0,0.145523,0,0,0,0,0,0,0,9,2,1,3,0,5,1,1,0,0,0,0
2621,0,0,0,0,0,69.18542881,8.897737456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,0,0,0,0,0,75.16283109,2.917563585,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,0,0,0,0,0,73.42689,4.658124001,0,0,0,0.106574,0.092324,0,0.241941,0.03027,0,0,0,0.000145,0.183848,0,0,0,0,0,0,0.00023,0,0,0,0,0,0.188398,0,0,0,0,0.026238,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
2618,0,0,0,0,5.071091361,55.37550466,17.63564638,0,0,0,0.106574,0.092324,0,0.241941,0.03027,0,0,0,0.000145,0.183848,0,0,0,0,0,0,0.00023,0,0,0,0,0,0.188398,0,0,0,0,0.026238,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
2617,0,0,0,0,3.30189115,55.0429135,19.72265593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,0,0,0,0,0.537689046,69.0588594,8.489389418,0,0,0,0.106574,0.092324,0,0.241941,0.03027,0,0,0,0.000145,0.183848,0,0,0,0,0,0,0.00023,0,0,0,0,0,0.188398,0,0,0,0,0.026238,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
2615,0.41296736,0,0,0,0,40.93273344,36.7393132,0,0,0,0,0,0,0.100616,0,0,0.011408,0,0,0.516106,0,0,0,0,0,0.135639,0,0,0,0,0,0,0.225055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2614,0,0.177381953,0,0,0,54.12459234,23.7830397,0,0,0,0.150323,0.092057,0.002215,0.164746,0.043207,0.003006,0.002582,0.010446,0.0001,0.287899,0,0,0,0.000869,0,0.12602,0,0,0,0,0,0,0.085158,0,0,0,0,0.002903,0,0,0,0,0,0,0,3.5,6.5,0,0,0,0,0,0,1,0,0,0
2613,0,0,0,0,0,60.74962353,17.33816206,0,0,0,0.150323,0.092057,0.002215,0.164746,0.043207,0.003006,0.002582,0.010446,0.0001,0.287899,0,0,0,0.000869,0,0.12602,0,0,0,0,0,0,0.085158,0,0,0,0,0.002903,0,0,0,0,0,0,0,3.5,6.5,0,0,0,0,0,0,1,0,0,0
2612,0,0,0,0,0,57.30268567,20.78140446,0,0,0,0.150323,0.092057,0.002215,0.164746,0.043207,0.003006,0.002582,0.010446,0.0001,0.287899,0,0,0,0.000869,0,0.12602,0,0,0,0,0,0,0.085158,0,0,0,0,0.002903,0,0,0,0,0,0,0,3.5,6.5,0,0,0,0,0,0,1,0,0,0
2611,0,0,0,0,0,69.44688242,8.618730426,0,0,0,0.67577,0.01025,0,0.066957,0.036137,0,0.173758,0,0,0.035934,0,0,0,0.000797,0,0,0,0,0,0,0.000398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0,0,0
2610,0.607902736,0.136731922,0,0,12.47586404,62.571484,2.293031291,0,0,0,0.345393,0,0.003338,0.238136,0.027486,0.003597,0.114002,0,0.000217,0.105336,0,0.002315,0,0.000262,0.000738,0,0,0.000876,0,0,0,0.001467,0.156763,0,3.00E-05,0,0,0,0,0,0,0,0,0,0,5.333333,3.666667,0,1,0,1,0,1.666667,0.666667,0,0,0
2609,0,0,0,0,0,67.91326762,10.17451797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,0,0,0,0,1.092931514,69.5198677,7.47221478,0,0,0,0.106574,0.092324,0,0.241941,0.03027,0,0,0,0.000145,0.183848,0,0,0,0,0,0,0.00023,0,0,0,0,0,0.188398,0,0,0,0,0.026238,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
2607,0,0,0,0,0,57.49286175,20.36289951,0,0,0,0.278987,0.135967,0.07384,0.307186,0.085563,1.60E-05,0.022055,0.029674,0,0.036594,0.003295,0,0,0.017967,0,0,0,0.002883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,1,2,0,0,1,0.5,0,0,0,0
2606,1.482802265,0.181077411,0,0,0,61.4859434,14.93149546,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,3.354551418,0,0,0,0.017553422,61.10438743,13.60575013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,7.038922405,0.181077411,0,0,0,50.6231465,20.24094382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,0.364926414,0,0,0,0,57.14747646,20.55320997,0,0,0,0.278987,0.135967,0.07384,0.307186,0.085563,1.60E-05,0.022055,0.029674,0,0.036594,0.003295,0,0,0.017967,0,0,0,0.002883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,1,2,0,0,1,0.5,0,0,0,0
2602,18.50234872,0.764483743,0,0,0,42.28147739,16.30192503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,12.07331675,0.18605508,0,0,18.07129041,21.83660311,25.68296951,0,0,0,0.226809,0.145336,0.11357,0.293414,0.038023,0,0.07877,0.020914,0,0.003613,0.052766,0,0,0.004168,0,0,1.60E-05,1.60E-05,0,0,0.001633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,1,0,0,1,0,0,0
2600,31.61833316,1.602904629,0,0,7.677312663,27.5293096,9.658077808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,4.869688935,0.766807402,0,0,0,58.84646299,13.59743535,0,0,0,0.247934,0.169945,0,0.169488,0,0,0.000137,0.046574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,1,0,0,0
2598,0,0,0,0,0,50.79128981,27.2780185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,0,0,0,0,0,54.20219695,23.88558864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,0,0,0,0,0,65.04282111,13.04681221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,0,0,0,0,0,65.44377824,12.64215963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,0,0,0,0,0.004619322,67.96777561,10.11354293,0,0,0,0.106574,0.092324,0,0.241941,0.03027,0,0,0,0.000145,0.183848,0,0,0,0,0,0,0.00023,0,0,0,0,0,0.188398,0,0,0,0,0.026238,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
2593,10.79720254,0.274387709,0,0,14.48434512,33.97141564,18.55951072,0,2,6,0.362035,0.182699,0.012359,0.288641,0.008258,0.000367,0.139621,0,8.20E-05,0,0,0,0,0.002137,0,0,0,0,0,0,0,1.60E-05,0,0.00043,0,0,0,0,0,0,0,0,0,0,0,3,22,0,1,1,9,0,3,0,0,0,0
2592,22.19581837,1.118172608,0,0,3.775444414,37.52233582,13.2375426,0,0,0,0.150967,0.077529,0.305449,0.354588,0.017086,0.000344,0.028934,0,0.00035,0.002963,0.046928,0,0,0,0,0,0,0.000971,0,0,0.002643,0,0,0.000711,0,0,0,0,0,0,0,0,0,0,0,4.5,11,0,1,0.5,2,0,0.5,1,0,0,0
2591,0.103472806,0.884138173,0,0,0,65.62116019,11.46885191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,3.234449054,2.934193143,0,0,0.996849623,59.38322817,11.51412127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,0,0,0,0,64.41551723,13.66764904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,15.85813139,9.841926811,0,0,0,36.43813342,15.9486701,0,0,0,0.049076,0.31476,0.138037,0.40481,0,0,0.03528,0,0.001,0.008897,0.043529,0.003744,0,0.000651,0,0.000188,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,0,0,0,0,0,4,7,0.5,1,0,0,0,0,0,0,0,0
2587,39.20418326,1.291562347,0,0,0,28.68875934,8.905128371,0,0,0,0.000941,0.140203,0.389875,0.312398,0.001137,0,0.022801,0,0,0.079273,0.045043,0.004539,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0
2586,0,0,0,3.191951294,0,50.20555982,18.80895409,0,3,0,0.143391,0.142205,0,0.05069,0.075303,0.001578,0,0,0,0.431799,0.036645,0.015461,0,0.002002,0,0.015854,0,0,0,0,0,0,5.70E-05,0,0,0,0.000908,0.034607,0.014764,0,0,0,0,0,0,3.5,0.5,0,0,0,0,0,0,1,0,0,0
2585,0,0,0,0,0,60.93624412,17.14876987,0,3,0,0.143391,0.142205,0,0.05069,0.075303,0.001578,0,0,0,0.431799,0.036645,0.015461,0,0.002002,0,0.015854,0,0,0,0,0,0,5.70E-05,0,0,0,0.000908,0.034607,0.014764,0,0,0,0,0,0,3.5,0.5,0,0,0,0,0,0,1,0,0,0
2584,6.356186658,1.911475319,0,0,0,63.64039504,6.183424026,0,1,0,0.117699,0.238123,0.149869,0.348646,0.009211,0,0.09242,0,3.90E-05,0.006141,0.000504,0,0,0.00441,0,0,0,0.024045,0,0,0.008025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31.5,0,2.5,0.5,4,0,0,0,0,1,0
2583,2.960061345,0.831477906,0,0,0,68.00842564,6.289668425,0,1,0,0.178192,0.240178,0.088721,0.329112,0.000775,8.00E-06,0.112799,0,0.000256,0.005602,0,0,0,0.001037,0,0,0,0.000242,0,0,0.007506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,1,3.5,0,4.5,0,0,0,0,0.5,0
2582,0.578339077,0,0,0,12.20424793,49.02301346,16.28126126,0,0,0,0.294194,0.188498,0.052984,0.276567,0.092092,0.001204,0.04607,0,0.001049,0.005602,0,0,0,0.000863,0,0,0,0,0,0,0.003057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,2.5,0,3.5,0,0,0.5,0,0,0
2581,0,0,0,0,0,57.62788592,7.479605695,12.97105533,1,0,0.206789,0.228715,0.009125,0.41625,0.006148,0,0.033309,0,7.80E-05,0.078969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013719,0,0,0,0,0,0,0,0,24,1,2,0,2,0,0,0,0,0,0
2580,0.303027503,0,0,0,0,51.01856043,14.07045389,12.69759149,0,0,0.206789,0.228715,0.009125,0.41625,0.006148,0,0.033309,0,7.80E-05,0.078969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013719,0,0,0,0,0,0,0,0,24,1,2,0,2,0,0,0,0,0,0
